UP0001-NP00PKGI3_00-0000000000000000,11,*PKGi PS3 RUS MOD v1.1.9.X - Latest Debug,Latest DEBUG PKG,,https://github.com/nikolaevich23/pkgi/releases/latest/download/pkgi.pkg,8256224,
UP0001-NP00PKGI3_00-0000000000000000,11,*PKGi PS3 RUS MOD v1.1.9.X - Latest Retail,Latest RETAIL PKG,,https://github.com/nikolaevich23/pkgi/releases/latest/download/pkgi.gnpdrm.pkg,8256224,
UP0001-NP00PKGI3_00-0000000000000000,11,*PKGi PS3 RUS MOD v1.2.2.X - Latest Debug,Latest DEBUG PKG,,https://github.com/ErikPshat/pkgi/releases/latest/download/pkgi.pkg,6946608,3B19B51EAA71EE7DA434714E51AC9EF3E1CEAD6593750C39062EFBB933B7D36F
UP0001-NP00PKGI3_00-0000000000000000,11,*PKGi PS3 RUS MOD v1.2.2.X - Latest Retail,Latest RETAIL PKG,,https://github.com/ErikPshat/pkgi/releases/latest/download/pkgi.gnpdrm.pkg,6946608,C4F5B380F71E4329EA77FFF2B91B77F8545C9521CCDFECA4A12BF5BEACC4073F
